"ANNEE","C_REGION","L_REGION","C_DEPT","N_DEPT","C_TYP_REG_DECHET","L_TYP_REG_DECHET","C_TYP_REG_SERVICE","L_TYP_REG_SERVICE","TONNAGE_DECH"
2011,11,"Ile-de-France","78","Yvelines","02A","Déchets dangereux","02F","Stockage pour inertes",13.23894
2011,11,"Ile-de-France","78","Yvelines","02A","Déchets dangereux","02Z","Non précisé",345.65477
2011,11,"Ile-de-France","78","Yvelines","02B","Matériaux recyclables","02A","Valorisation matière",9738.1193
2011,11,"Ile-de-France","78","Yvelines","02B","Matériaux recyclables","02B","Incinération avec récupération d'énergie",2378.697
2011,11,"Ile-de-France","78","Yvelines","02B","Matériaux recyclables","02Z","Non précisé",2939.11347
2011,11,"Ile-de-France","78","Yvelines","02C","Déchets verts","02E","Valorisation organique",23632.52271
2011,11,"Ile-de-France","78","Yvelines","02D","Encombrants","02A","Valorisation matière",10357.24523
2011,11,"Ile-de-France","78","Yvelines","02D","Encombrants","02B","Incinération avec récupération d'énergie",5883.30645
2011,11,"Ile-de-France","78","Yvelines","02D","Encombrants","02D","Stockage",12640.29827
2011,11,"Ile-de-France","78","Yvelines","02D","Encombrants","02Z","Non précisé",2924.49999
2011,11,"Ile-de-France","78","Yvelines","02E","Déblais et gravats","02A","Valorisation matière",2432.43044
2011,11,"Ile-de-France","78","Yvelines","02E","Déblais et gravats","02D","Stockage",10401.9867
2011,11,"Ile-de-France","78","Yvelines","02E","Déblais et gravats","02F","Stockage pour inertes",25590.31499
2011,11,"Ile-de-France","78","Yvelines","02E","Déblais et gravats","02Z","Non précisé",3813.82411
2011,11,"Ile-de-France","78","Yvelines","02F","DEEE","02A","Valorisation matière",2072.73856
2011,11,"Ile-de-France","78","Yvelines","02F","DEEE","02Z","Non précisé",131.34636
2011,11,"Ile-de-France","78","Yvelines","02Z","Autres déchets","02A","Valorisation matière",45.35736
2011,11,"Ile-de-France","78","Yvelines","02Z","Autres déchets","02B","Incinération avec récupération d'énergie",54.31575
2011,11,"Ile-de-France","78","Yvelines","02Z","Autres déchets","02D","Stockage",2615.64376
2011,11,"Ile-de-France","91","Essonne","02A","Déchets dangereux","02A","Valorisation matière",1137.01506
2011,11,"Ile-de-France","91","Essonne","02A","Déchets dangereux","02Z","Non précisé",125.30417
2011,11,"Ile-de-France","91","Essonne","02B","Matériaux recyclables","02A","Valorisation matière",5547.16028
2011,11,"Ile-de-France","91","Essonne","02B","Matériaux recyclables","02B","Incinération avec récupération d'énergie",1497.23088
2011,11,"Ile-de-France","91","Essonne","02B","Matériaux recyclables","02Z","Non précisé",6769.47642
2011,11,"Ile-de-France","91","Essonne","02C","Déchets verts","02E","Valorisation organique",21197.78473
2011,11,"Ile-de-France","91","Essonne","02C","Déchets verts","02Z","Non précisé",5.7
2011,11,"Ile-de-France","91","Essonne","02D","Encombrants","02A","Valorisation matière",15.84165
2011,11,"Ile-de-France","91","Essonne","02D","Encombrants","02B","Incinération avec récupération d'énergie",4516.45226
2011,11,"Ile-de-France","91","Essonne","02D","Encombrants","02D","Stockage",51080.59116
2011,11,"Ile-de-France","91","Essonne","02D","Encombrants","02Z","Non précisé",85.76758
2011,11,"Ile-de-France","91","Essonne","02E","Déblais et gravats","02A","Valorisation matière",12.52336
2011,11,"Ile-de-France","91","Essonne","02E","Déblais et gravats","02D","Stockage",30181.04338
2011,11,"Ile-de-France","91","Essonne","02E","Déblais et gravats","02F","Stockage pour inertes",11816.16953
2011,11,"Ile-de-France","91","Essonne","02E","Déblais et gravats","02Z","Non précisé",68
2011,11,"Ile-de-France","91","Essonne","02F","DEEE","02A","Valorisation matière",3068.28149
2011,11,"Ile-de-France","91","Essonne","02Z","Autres déchets","02A","Valorisation matière",41.85264
2011,11,"Ile-de-France","91","Essonne","02Z","Autres déchets","02B","Incinération avec récupération d'énergie",724.48356
2011,11,"Ile-de-France","92","Hauts-de-seine","02A","Déchets dangereux","02A","Valorisation matière",159.67861
2011,11,"Ile-de-France","92","Hauts-de-seine","02A","Déchets dangereux","02Z","Non précisé",106.65572
2011,11,"Ile-de-France","92","Hauts-de-seine","02B","Matériaux recyclables","02A","Valorisation matière",2987.39923
2011,11,"Ile-de-France","92","Hauts-de-seine","02B","Matériaux recyclables","02B","Incinération avec récupération d'énergie",1184.07848
2011,11,"Ile-de-France","92","Hauts-de-seine","02C","Déchets verts","02E","Valorisation organique",1741.97604
2011,11,"Ile-de-France","92","Hauts-de-seine","02D","Encombrants","02A","Valorisation matière",6341.37991
2011,11,"Ile-de-France","92","Hauts-de-seine","02D","Encombrants","02B","Incinération avec récupération d'énergie",543.12498
2011,11,"Ile-de-France","92","Hauts-de-seine","02D","Encombrants","02D","Stockage",3854.58679
2011,11,"Ile-de-France","92","Hauts-de-seine","02D","Encombrants","02Z","Non précisé",28.948
2011,11,"Ile-de-France","92","Hauts-de-seine","02E","Déblais et gravats","02A","Valorisation matière",117.48
2011,11,"Ile-de-France","92","Hauts-de-seine","02E","Déblais et gravats","02D","Stockage",11901.97719
2011,11,"Ile-de-France","92","Hauts-de-seine","02E","Déblais et gravats","02F","Stockage pour inertes",1792.77098
2011,11,"Ile-de-France","92","Hauts-de-seine","02F","DEEE","02A","Valorisation matière",912.91391
2011,11,"Ile-de-France","92","Hauts-de-seine","02F","DEEE","02Z","Non précisé",3.88631
2011,11,"Ile-de-France","92","Hauts-de-seine","02Z","Autres déchets","02B","Incinération avec récupération d'énergie",140.35575
2011,11,"Ile-de-France","93","Seine-Saint-Denis","02A","Déchets dangereux","02A","Valorisation matière",117.63344
2011,11,"Ile-de-France","93","Seine-Saint-Denis","02A","Déchets dangereux","02Z","Non précisé",347.84993
2011,11,"Ile-de-France","93","Seine-Saint-Denis","02B","Matériaux recyclables","02A","Valorisation matière",5230.02168
2011,11,"Ile-de-France","93","Seine-Saint-Denis","02B","Matériaux recyclables","02D","Stockage",697
2011,11,"Ile-de-France","93","Seine-Saint-Denis","02B","Matériaux recyclables","02E","Valorisation organique",940
2011,11,"Ile-de-France","93","Seine-Saint-Denis","02B","Matériaux recyclables","02Z","Non précisé",1853.19
2011,11,"Ile-de-France","93","Seine-Saint-Denis","02C","Déchets verts","02D","Stockage",851
2011,11,"Ile-de-France","93","Seine-Saint-Denis","02C","Déchets verts","02E","Valorisation organique",6625.53282
2011,11,"Ile-de-France","93","Seine-Saint-Denis","02C","Déchets verts","02Z","Non précisé",65.43
2011,11,"Ile-de-France","93","Seine-Saint-Denis","02D","Encombrants","02A","Valorisation matière",18429.79
2011,11,"Ile-de-France","93","Seine-Saint-Denis","02D","Encombrants","02D","Stockage",11348.67057
2011,11,"Ile-de-France","93","Seine-Saint-Denis","02D","Encombrants","02Z","Non précisé",13093.85
2011,11,"Ile-de-France","93","Seine-Saint-Denis","02E","Déblais et gravats","02D","Stockage",5129.3
2011,11,"Ile-de-France","93","Seine-Saint-Denis","02E","Déblais et gravats","02F","Stockage pour inertes",14832.19282
2011,11,"Ile-de-France","93","Seine-Saint-Denis","02E","Déblais et gravats","02Z","Non précisé",14783.85
2011,11,"Ile-de-France","93","Seine-Saint-Denis","02F","DEEE","02A","Valorisation matière",188.16537
2011,11,"Ile-de-France","93","Seine-Saint-Denis","02F","DEEE","02Z","Non précisé",684.18903
2011,11,"Ile-de-France","93","Seine-Saint-Denis","02Z","Autres déchets","02B","Incinération avec récupération d'énergie",198.23838
2011,11,"Ile-de-France","94","Val-de-Marne","02A","Déchets dangereux","02A","Valorisation matière",271.64202
2011,11,"Ile-de-France","94","Val-de-Marne","02A","Déchets dangereux","02B","Incinération avec récupération d'énergie",49.96
2011,11,"Ile-de-France","94","Val-de-Marne","02A","Déchets dangereux","02Z","Non précisé",173.13281
2011,11,"Ile-de-France","94","Val-de-Marne","02B","Matériaux recyclables","02A","Valorisation matière",5450.47939
2011,11,"Ile-de-France","94","Val-de-Marne","02B","Matériaux recyclables","02Z","Non précisé",1.5
2011,11,"Ile-de-France","94","Val-de-Marne","02C","Déchets verts","02E","Valorisation organique",4632.41518
2011,11,"Ile-de-France","94","Val-de-Marne","02D","Encombrants","02A","Valorisation matière",3773.1876
2011,11,"Ile-de-France","94","Val-de-Marne","02D","Encombrants","02B","Incinération avec récupération d'énergie",4941.78352
2011,11,"Ile-de-France","94","Val-de-Marne","02D","Encombrants","02D","Stockage",23374.89289
2011,11,"Ile-de-France","94","Val-de-Marne","02D","Encombrants","02Z","Non précisé",2.6
2011,11,"Ile-de-France","94","Val-de-Marne","02E","Déblais et gravats","02D","Stockage",5455.85
2011,11,"Ile-de-France","94","Val-de-Marne","02E","Déblais et gravats","02F","Stockage pour inertes",15610.66475
2011,11,"Ile-de-France","94","Val-de-Marne","02F","DEEE","02A","Valorisation matière",753.53043
2011,11,"Ile-de-France","94","Val-de-Marne","02F","DEEE","02Z","Non précisé",2.69585
2011,11,"Ile-de-France","94","Val-de-Marne","02Z","Autres déchets","02B","Incinération avec récupération d'énergie",97.36142
2011,11,"Ile-de-France","94","Val-de-Marne","02Z","Autres déchets","02Z","Non précisé",55.66
2011,11,"Ile-de-France","95","Val-d'Oise","02A","Déchets dangereux","02A","Valorisation matière",392.28559
2011,11,"Ile-de-France","95","Val-d'Oise","02A","Déchets dangereux","02C","Incinération sans récupération d'énergie",184.3031
2011,11,"Ile-de-France","95","Val-d'Oise","02A","Déchets dangereux","02F","Stockage pour inertes",0.91106
2011,11,"Ile-de-France","95","Val-d'Oise","02A","Déchets dangereux","02Z","Non précisé",422.88059
2011,11,"Ile-de-France","95","Val-d'Oise","02B","Matériaux recyclables","02A","Valorisation matière",10433.85184
2011,11,"Ile-de-France","95","Val-d'Oise","02B","Matériaux recyclables","02B","Incinération avec récupération d'énergie",806.64285
2011,11,"Ile-de-France","95","Val-d'Oise","02C","Déchets verts","02E","Valorisation organique",18819.76247
2011,11,"Ile-de-France","95","Val-d'Oise","02D","Encombrants","02A","Valorisation matière",29675.02389
2011,11,"Ile-de-France","95","Val-d'Oise","02D","Encombrants","02B","Incinération avec récupération d'énergie",4017.08
2011,11,"Ile-de-France","95","Val-d'Oise","02D","Encombrants","02D","Stockage",8379.29
2011,11,"Ile-de-France","95","Val-d'Oise","02E","Déblais et gravats","02A","Valorisation matière",41.90456
2011,11,"Ile-de-France","95","Val-d'Oise","02E","Déblais et gravats","02D","Stockage",18488.59
2011,11,"Ile-de-France","95","Val-d'Oise","02E","Déblais et gravats","02F","Stockage pour inertes",33101.37247
2011,11,"Ile-de-France","95","Val-d'Oise","02F","DEEE","02A","Valorisation matière",2133.25922
2011,11,"Ile-de-France","95","Val-d'Oise","02Z","Autres déchets","02D","Stockage",2367.95624
2011,28,"Normandie","14","Calvados","02A","Déchets dangereux","02A","Valorisation matière",789.01653
2011,28,"Normandie","14","Calvados","02A","Déchets dangereux","02B","Incinération avec récupération d'énergie",132.59
2011,28,"Normandie","14","Calvados","02A","Déchets dangereux","02C","Incinération sans récupération d'énergie",48.44445
2011,28,"Normandie","14","Calvados","02A","Déchets dangereux","02D","Stockage",36.18
2011,28,"Normandie","14","Calvados","02A","Déchets dangereux","02F","Stockage pour inertes",218.38
2011,28,"Normandie","14","Calvados","02A","Déchets dangereux","02Z","Non précisé",66.37992
2011,28,"Normandie","14","Calvados","02B","Matériaux recyclables","02A","Valorisation matière",11184.55669
2011,28,"Normandie","14","Calvados","02B","Matériaux recyclables","02B","Incinération avec récupération d'énergie",8952.36793
2011,28,"Normandie","14","Calvados","02B","Matériaux recyclables","02C","Incinération sans récupération d'énergie",1.23
2011,28,"Normandie","14","Calvados","02C","Déchets verts","02A","Valorisation matière",4067.19792
2011,28,"Normandie","14","Calvados","02C","Déchets verts","02E","Valorisation organique",60233.99675
2011,28,"Normandie","14","Calvados","02D","Encombrants","02A","Valorisation matière",77.33368
2011,28,"Normandie","14","Calvados","02D","Encombrants","02B","Incinération avec récupération d'énergie",1068.97607
2011,28,"Normandie","14","Calvados","02D","Encombrants","02C","Incinération sans récupération d'énergie",2.8
2011,28,"Normandie","14","Calvados","02D","Encombrants","02D","Stockage",38616.05076
2011,28,"Normandie","14","Calvados","02D","Encombrants","02F","Stockage pour inertes",2008
2011,28,"Normandie","14","Calvados","02E","Déblais et gravats","02A","Valorisation matière",7206.46145
2011,28,"Normandie","14","Calvados","02E","Déblais et gravats","02D","Stockage",5851.62
2011,28,"Normandie","14","Calvados","02E","Déblais et gravats","02F","Stockage pour inertes",39048.43675
2011,28,"Normandie","14","Calvados","02F","DEEE","02A","Valorisation matière",3700.72808
2011,28,"Normandie","14","Calvados","02Z","Autres déchets","02A","Valorisation matière",23.21316
2011,28,"Normandie","14","Calvados","02Z","Autres déchets","02B","Incinération avec récupération d'énergie",0.41
2011,28,"Normandie","14","Calvados","02Z","Autres déchets","02C","Incinération sans récupération d'énergie",0.42
2011,28,"Normandie","27","Eure","02A","Déchets dangereux","02A","Valorisation matière",205.90321
2011,28,"Normandie","27","Eure","02A","Déchets dangereux","02B","Incinération avec récupération d'énergie",26.04
2011,28,"Normandie","27","Eure","02A","Déchets dangereux","02C","Incinération sans récupération d'énergie",190.64554
2011,28,"Normandie","27","Eure","02A","Déchets dangereux","02D","Stockage",6
2011,28,"Normandie","27","Eure","02A","Déchets dangereux","02Z","Non précisé",1259.32842
2011,28,"Normandie","27","Eure","02B","Matériaux recyclables","02A","Valorisation matière",10309.99006
2011,28,"Normandie","27","Eure","02B","Matériaux recyclables","02B","Incinération avec récupération d'énergie",591.9
2011,28,"Normandie","27","Eure","02B","Matériaux recyclables","02E","Valorisation organique",6848.92543
2011,28,"Normandie","27","Eure","02B","Matériaux recyclables","02Z","Non précisé",1135.50855
2011,28,"Normandie","27","Eure","02C","Déchets verts","02D","Stockage",4460.4
2011,28,"Normandie","27","Eure","02C","Déchets verts","02E","Valorisation organique",60379.45275
2011,28,"Normandie","27","Eure","02D","Encombrants","02A","Valorisation matière",5311.80001
2011,28,"Normandie","27","Eure","02D","Encombrants","02D","Stockage",23841.44016
2011,28,"Normandie","27","Eure","02D","Encombrants","02F","Stockage pour inertes",9018.35563
2011,28,"Normandie","27","Eure","02D","Encombrants","02Z","Non précisé",3.1
2011,28,"Normandie","27","Eure","02E","Déblais et gravats","02A","Valorisation matière",4901.60338
2011,28,"Normandie","27","Eure","02E","Déblais et gravats","02B","Incinération avec récupération d'énergie",3268
2011,28,"Normandie","27","Eure","02E","Déblais et gravats","02D","Stockage",8912.58933
2011,28,"Normandie","27","Eure","02E","Déblais et gravats","02F","Stockage pour inertes",26872.12569
2011,28,"Normandie","27","Eure","02F","DEEE","02A","Valorisation matière",2335.83035
2011,28,"Normandie","27","Eure","02F","DEEE","02Z","Non précisé",174.53923
2011,28,"Normandie","27","Eure","02Z","Autres déchets","02A","Valorisation matière",3.049
2011,28,"Normandie","50","Manche","02A","Déchets dangereux","02A","Valorisation matière",1834.85099
2011,28,"Normandie","50","Manche","02A","Déchets dangereux","02B","Incinération avec récupération d'énergie",23.15302
2011,28,"Normandie","50","Manche","02A","Déchets dangereux","02C","Incinération sans récupération d'énergie",191.85001
2011,28,"Normandie","50","Manche","02A","Déchets dangereux","02D","Stockage",114.14
2011,28,"Normandie","50","Manche","02A","Déchets dangereux","02F","Stockage pour inertes",10.6
2011,28,"Normandie","50","Manche","02A","Déchets dangereux","02Z","Non précisé",212.303
2011,28,"Normandie","50","Manche","02B","Matériaux recyclables","02A","Valorisation matière",19220.306
2011,28,"Normandie","50","Manche","02B","Matériaux recyclables","02B","Incinération avec récupération d'énergie",45.6
2011,28,"Normandie","50","Manche","02B","Matériaux recyclables","02C","Incinération sans récupération d'énergie",2.112
2011,28,"Normandie","50","Manche","02B","Matériaux recyclables","02D","Stockage",658.52
2011,28,"Normandie","50","Manche","02B","Matériaux recyclables","02E","Valorisation organique",879.64
